E05C;O;Andere große Eingriffe am Thorax ohne äußerst schwere CC, außer bei bösartiger Neubildung;2,881;;11,4;3;0,394;23;0,097;0,127;;
E06A;O;Andere Lungenresektionen, Biopsie an Thoraxorganen und Eingriffe an Thoraxwand, Pleura und Mediastinum mit äußerst schweren CC;3,305;;16,2;4;0,472;32;0,102;0,137;;
E06B;O;Andere Lungenresektionen, Biopsie an Thoraxorganen und Eingriffe an Thoraxwand, Pleura und Mediastinum ohne äußerst schwere CC, Alter < 16 Jahre;2,575;;8,8;2;0,522;16;0,124;0,160;;
E06C;O;Andere Lungenresektionen, Biopsie an Thoraxorganen und Eingriffe an Thoraxwand, Pleura und Mediastinum ohne äußerst schwere CC, Alter > 15 Jahre;2,004;;9,1;2;0,404;18;0,093;0,120;;
E07Z;O;Eingriffe bei Schlafapnoesyndrom;0,937;;5,3;1;0,558;10;0,074;0,089;;
E08A;O;Strahlentherapie bei Krankheiten und Störungen der Atmungsorgane mit operativem Eingriff oder Beatmung > 24 Stunden;4,304;;21,4;6;0,501;39;0,164;;x;x
E08B;O;Strahlentherapie bei Krankheiten und Störungen der Atmungsorgane, ohne operativen Eingriff oder Beatmung > 24 Stunden, mehr als ein Belegungstag, mehr als 9 Bestrahlungen;3,716;;24,0;7;0,453;42;0,151;;x;x
E08C;O;Strahlentherapie bei Krankheiten und Störungen der Atmungsorgane, ohne operativen Eingriff oder Beatmung > 24 Stunden, mehr als ein Belegungstag, weniger als 10 Bestrahlungen;1,512;;9,4;2;0,485;22;0,154;;x;x
E36Z;O;"Intensivmedizinische Komplexbehandlung > 588 / 552 
Aufwandspunkte oder hochaufwändiges Implantat bei Krankheiten und Störungen der Atmungsorgane";8,070;;22,0;6;1,121;39;0,356;0,341;;x
E40A;A;Krankheiten und Störungen der Atmungsorgane mit Beatmung > 24 Stunden, mit intensivmed. Komplexbeh. im Kindesalter > 196 P. oder mit kompliz. Diagnose oder kompl. Prozedur oder Alter < 16 Jahre, mit äuß. schw. CC oder ARDS, Alter < 16 J.;3,694;;11,8;3;0,898;24;0,213;0,280;;x
E40B;A;Krankheiten und Störungen der Atmungsorgane mit Beatmung > 24 Std., ohne intensivmed. Komplexbeh. im Kindesalter > 196 P., oh. kompliz. Diagn., ohne kompl. Proz., Alter > 15 J., mit äuß. schw. CC od. bei Para- / Tetraplegie, Alter > 15 J.;3,481;;13,1;3;0,828;28;0,177;0,235;;x
E40C;A;Krankheiten und Störungen der Atmungsorgane mit Beatmung > 24 Stunden, ohne intensivmedizinische Komplexbehandlung im Kindesalter > 196 P., ohne kompliz. Diagnose, ohne kompl. Prozedur, ohne äuß. schw. CC, außer bei Para- / Tetraplegie;2,566;;11,5;3;0,630;23;0,154;0,202;;x
E42Z;A;Geriatrische frührehabilitative Komplexbehandlung bei Krankheiten und Störungen der Atmungsorgane;2,320;;22,9;;;37;0,070;0,096;;
E60A;M;Zystische Fibrose (Mukoviszidose), Alter < 16 Jahre oder mit äußerst schweren CC;1,750;;10,3;2;0,573;23;0,170;;x;
E60B;M;Zystische Fibrose (Mukoviszidose), Alter > 15 Jahre, ohne äußerst schwere CC;1,425;;9,5;2;0,467;20;0,147;;x;
E63Z;M;Schlafapnoesyndrom oder kardiorespiratorische Polysomnographie bis 2 Belegungstage;0,270;;2,2;1;0,106;4;0,085;0,084;;
E64A;M;Respiratorische Insuffizienz, mehr als ein Belegungstag, mit äußerst schweren CC oder Lungenembolie;1,134;;8,9;2;0,365;18;0,086;0,110;;
E64B;M;Respiratorische Insuffizienz, mehr als ein Belegungstag, ohne äußerst schwere CC, Alter < 10 Jahre;0,815;;3,7;;;8;0,150;0,169;;
E64C;M;Respiratorische Insuffizienz, mehr als ein Belegungstag, ohne äußerst schwere CC, Alter > 9 Jahre;0,794;;6,5;;;15;0,084;0,105;;
E64D;M;Respiratorische Insuffizienz, ein Belegungstag;0,212;;1,0;;;;;;;
E65A;M;Chronisch-obstruktive Atemwegserkrankung mit äuß. schw. CC oder starrer Bronchoskopie oder mit komplizierender Diagnose oder Bronchitis und Asthma bronchiale, mehr als ein Belegungstag, mit äuß. schw. oder schw. CC, Alter < 1 J., mit RS-Virus-Infektion;1,251;;11,5;3;0,303;23;0,074;0,097;;
E65B;M;Chronisch-obstruktive Atemwegserkrankung ohne äußerst schwere CC, ohne starre Bronchoskopie, ohne komplizierende Diagnose, mit FEV1 < 35% oder Alter < 1 Jahr;0,905;;8,5;2;0,294;17;0,072;0,093;;
E65C;M;Chronisch-obstruktive Atemwegserkrankung ohne äußerst schwere CC, ohne starre Bronchoskopie, ohne komplizierende Diagnose, ohne FEV1 < 35%, Alter > 0 Jahre;0,738;;7,0;1;0,516;15;0,072;0,090;;
E66A;M;Schweres Thoraxtrauma mit komplizierender Diagnose;0,804;;6,4;1;0,506;14;0,086;0,107;;
E66B;M;Schweres Thoraxtrauma ohne komplizierende Diagnose;0,539;;4,7;1;0,311;11;0,080;0,094;;
E69A;M;"Bronchitis und Asthma bronchiale, mehr als ein Belegungstag, mit äußerst schweren oder schweren CC, Alter < 1 Jahr ohne RS-Virus-Infektion oder bei Para- / 
Tetraplegie";0,881;;5,6;;;12;0,109;0,132;;
E69B;M;"Bronchitis und Asthma bronchiale, mehr als ein 
Belegungstag u. Alter > 55 Jahre oder mit äußerst schweren od. schw. CC, Alt. > 0 J., außer b. Para- / Tetraplegie od. ein Belegungstag od. ohne äußerst schw. od. schw. CC, Alt. < 1 J., m. RS-Virus-Infektion";0,648;;5,9;1;0,425;13;0,075;0,091;;
E69C;M;Bronchitis und Asthma bronchiale, ein Belegungstag oder ohne äußerst schwere oder schwere CC, Alter < 1 Jahr, ohne RS-Virus-Infektion;0,538;;3,5;1;0,314;8;0,106;0,118;;
E69D;M;Bronchitis und Asthma bronchiale, Alter > 0 Jahre und Alter < 6 Jahre und ein Belegungstag oder ohne äußerst schwere oder schwere CC oder Störungen der Atmung mit Ursache in der Neonatalperiode oder Alter < 16 Jahre außer bei Hyperventilation;0,467;;3,1;1;0,243;6;0,106;0,114;;
E69E;M;Bronchitis und Asthma bronchiale, Alter > 5 Jahre, ein Belegungstag oder Alter > 5 Jahre und Alter < 56 Jahre, ohne äußerst schwere oder schwere CC oder Beschwerden und Symptome d. Atmung ohne komplexe Diagnose, Alter > 15 Jahre oder bei Hyperventilation;0,466;;3,8;1;0,266;8;0,082;0,092;;
E70A;M;Keuchhusten und akute Bronchiolitis, Alter < 3 Jahre;0,717;;4,6;1;0,478;10;0,109;0,128;;
E70B;M;Keuchhusten und akute Bronchiolitis, Alter > 2 Jahre;0,707;;5,7;1;0,339;13;0,083;0,101;;
E71A;M;Neubildungen der Atmungsorgane, mehr als ein Belegungstag, mit äußerst schweren CC oder starrer Bronchoskopie oder mit komplexer Biopsie der Lunge;1,371;;10,4;2;0,425;23;0,086;0,112;;x
E71B;M;Neubildungen der Atmungsorgane, ein Belegungstag oder ohne äußerst schwere CC, ohne starre Bronchoskopie oder ohne komplexe Biopsie der Lunge;0,631;;4,8;1;0,379;12;0,087;0,102;;x
E73A;M;Pleuraerguss mit äußerst schweren CC;1,964;;14,3;4;0,374;28;0,091;0,122;;
E73B;M;Pleuraerguss ohne äußerst schwere CC;0,847;;7,1;1;0,609;17;0,079;0,099;;
E74Z;M;Interstitielle Lungenerkrankung;0,861;;6,9;1;0,555;16;0,081;0,101;;
E75A;M;Andere Krankheiten der Atmungsorgane mit äußerst schweren CC, Alter < 10 Jahre;1,061;;4,1;1;0,493;11;0,169;0,194;;
E75B;M;Andere Krankheiten der Atmungsorgane mit äußerst schweren CC, Alter > 9 Jahre;1,225;;10,0;2;0,394;21;0,083;0,108;;
E75C;M;Andere Krankheiten der Atmungsorgane ohne äußerst schwere CC oder Beschwerden und Symptome der Atmung mit komplexer Diagnose;0,657;;5,3;1;0,397;12;0,082;0,099;;
E76B;M;Tuberkulose bis 14 Belegungstage mit äußerst schweren oder schweren CC;1,262;;8,2;2;0,395;;;0,128;;
E76C;M;Tuberkulose bis 14 Belegungstage ohne äußerst schwere oder schwere CC oder Pneumothorax;0,952;;7,1;1;0,691;15;0,090;0,113;;
E77A;M;Infektionen und Entzündungen der Atmungsorgane mit bestimmter Diagnose oder äußerst schweren CC, mit intensivmedizinischer Komplexbehandlung im Kindesalter > 196 Aufwandspunkte;2,408;;9,8;2;0,787;18;0,169;0,219;;
E77B;M;Infektionen und Entzündungen der Atmungsorgane mit bestimmter Diagnose oder äußerst schweren CC, mit komplizierender Konstellation oder hochkomplexer Diagnose oder komplexer Diagnose bei Z.n. Organtransplantation;3,109;;19,4;5;0,503;37;0,109;0,148;;
E77C;M;Infektionen und Entzündungen der Atmungsorgane mit bestimmter Diagnose oder äußerst schweren CC, ohne komplizierende Konstellation, ohne hochkomplexe Diagnose, ohne komplexe Diagnose bei Z.n. Organtransplantation, mit äußerst schweren CC;2,197;;16,3;4;0,424;31;0,091;0,123;;
E77D;M;Infektionen und Entzündungen der Atmungsorgane mit bestimmter Diagnose oder äußerst schweren CC, mit Komplexbehandlung bei multiresistenten Erregern oder angeborenem Fehlbildungssyndrom;1,707;;13,6;4;0,335;26;0,086;0,115;;
E77E;M;Infektionen und Entzündungen der Atmungsorgane mit bestimmter Diagnose oder äußerst schweren CC, mit sehr komplexer Diagnose mit äußerst schweren oder schweren CC;1,519;;11,6;3;0,368;24;0,089;0,117;;
E77F;M;Infektionen und Entzündungen der Atmungsorgane mit bestimmter Diagnose oder äußerst schweren CC;1,094;;9,7;2;0,358;21;0,078;0,100;;
E77G;M;"Infektionen und Entzündungen der Atmungsorgane ohne komplexe Diagnose, ohne äußerst schwere CC, bei Para- / 
Tetraplegie oder mit Komplexbehandlung bei multiresistenten Erregern";1,088;;9,6;2;0,357;19;0,078;0,101;;
E77H;M;Infektionen und Entzündungen der Atmungsorgane ohne komplexe Diagnose, ohne äußerst schwere CC, Alter < 1 Jahr, außer bei Para- / Tetraplegie, ohne Komplexbehandlung bei multiresistenten Erregern;0,802;;5,1;1;0,400;11;0,109;0,130;;
E77I;M;Infektionen und Entzündungen der Atmungsorgane ohne komplexe Diagnose, ohne äußerst schwere CC, Alter > 0 Jahre, außer bei Para- / Tetraplegie, ohne Komplexbehandlung bei multiresistenten Erregern;0,763;;7,1;1;0,546;15;0,074;0,093;;
E78Z;M;Kontrolle oder Optimierung einer bestehenden häuslichen Beatmung, bis 2 Belegungstage;0,288;;2,0;1;0,086;;;0,095;;
MDC 05 Krankheiten und Störungen des Kreislaufsystems;;;;;;;;;;;;
F01A;O;Implantation Kardioverter / Defibrillator (AICD), Drei-Kammer-Stimulation, mit zusätzlichem Herz- oder Gefäßeingriff oder Implantation eines myokardmodulierenden Systems;7,380;;13,0;3;0,403;28;0,087;0,115;;
F01B;O;Implantation Kardioverter / Defibrillator (AICD), Zwei-Kammer-Stimulation oder Defibrillator mit subkutaner Elektrode, mit zusätzlichem Herz- oder Gefäßeingriff;6,479;;13,4;3;0,510;26;0,106;0,141;;
F01C;O;Implantation Kardioverter / Defibrillator (AICD), Drei-Kammer-Stimulation, ohne zusätzlichen Herz- oder Gefäßeingriff;5,691;;8,7;2;0,326;21;0,078;0,100;;
F01D;O;Implantation Kardioverter / Defibrillator (AICD), Ein-Kammer-Stimulation, mit zusätzlichem Herz- oder Gefäßeingriff;5,987;;14,7;4;0,452;28;0,108;0,144;;
F01E;O;Implantation Kardioverter / Defibrillator (AICD), Ein-Kammer-Stimulation oder Defibrillator mit subkutaner Elektrode, ohne zusätzlichen Herz- oder Gefäßeingriff, mit äußerst schweren CC;5,191;;14,2;4;0,406;29;0,100;0,133;;
F01F;O;Implantation Kardioverter / Defibrillator (AICD), Zwei-Kammer-Stimulation oder Defibrillator mit subkutaner Elektrode, ohne zusätzlichen Herz- oder Gefäßeingriff;4,762;;8,8;2;0,375;20;0,090;0,115;;
F01G;O;Implantation Kardioverter / Defibrillator (AICD), Ein-Kammer-Stimulation, ohne zusätzlichen Herz- oder Gefäßeingriff, ohne äußerst schwere CC;3,639;;6,0;1;0,653;15;0,080;0,098;;
F02A;O;Aggregatwechsel eines Kardioverters / Defibrillators (AICD), Zwei- oder Drei-Kammer-Stimulation;3,824;;4,0;1;0,255;10;0,078;0,089;;
F02B;O;Aggregatwechsel eines Kardioverters / Defibrillators (AICD), Ein-Kammer-Stimulation;3,032;;3,5;1;0,301;9;0,079;0,089;;
F03A;O;Herzklappeneingriff mit Herz-Lungen-Maschine mit komplizierender Konstellation oder pulmonale Endarteriektomie;8,448;;18,0;5;0,728;33;0,275;0,230;;
F03B;O;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne komplizierende Konstellation, mit Dreifacheingriff oder Alter < 1 Jahr oder Eingriff in tiefer Hypothermie;6,885;;14,2;4;0,732;25;0,358;0,241;;
F03C;O;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne komplizierende Konstellation, Alter > 0 Jahre, ohne Eingriff in tiefer Hypothermie, mit Zweifacheingriff oder bei angeborenem Herzfehler, mit komplexem Eingriff;6,853;;17,3;5;0,548;31;0,236;0,180;;
F03D;O;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne kompliz. Konst., Alter > 0 Jahre, ohne Eingr. in tiefer Hypothermie, mit Zweifacheingr. oder kompl. Eingr. oder bei Endokarditis oder bei angeborenem Herzfehler, Alter < 16 Jahre;5,738;;9,9;2;0,971;17;0,376;0,267;;
F03E;O;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne kompliz. Konstellation, ohne Eingriff in tiefer Hypothermie, Alter > 15 Jahre, mit Zweifacheingr. oder kompl. Eingriff oder bei Endokarditis oder bei angeborenem Herzfehler;5,703;;15,1;4;0,536;26;0,234;0,166;;
F03F;O;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne komplizierende Konstellation, ohne Eingriff in tiefer Hypothermie, ohne Dreifach- / Zweifacheingriff, außer bei angeborenem Herzfehler, ohne komplexen Eingriff, außer bei Endokarditis, Alter > 15 J.;4,925;;12,8;3;0,582;21;0,252;0,169;;
F05Z;O;Koronare Bypass-Operation mit invasiver kardiologischer Diagnostik oder intraoperativer Ablation, mit komplizierender Konstellation oder Karotiseingriff oder bestimmte Eingriffe mit Herz-Lungen-Maschine in tiefer Hypothermie;6,869;;15,2;4;0,712;28;0,300;;x;
F06A;O;Koronare Bypass-Operation mit mehrzeitigen komplexen OR-Prozeduren, mit komplizierender Konstellation oder Karotiseingriff;9,747;;20,7;6;0,744;39;0,273;0,240;;
F06B;O;Koronare Bypass-Operation mit mehrzeitigen komplexen OR-Prozeduren, ohne komplizierende Konstellation, ohne Karotiseingriff;7,995;;24,1;7;0,506;42;0,197;0,161;;
F06C;O;Koronare Bypass-Operation ohne mehrzeitige komplexe OR-Prozeduren, mit komplizierender Konstellation oder Karotiseingriff oder bei Infarkt oder mit Reoperation oder mit invasiver kardiologischer Diagnostik, mit intraoperativer Ablation;6,118;;15,1;4;0,655;28;0,262;;x;
F06D;O;Koronare Bypass-Operation ohne mehrzeitige komplexe OR-Prozeduren, ohne komplizierende Konstellation, ohne Karotiseingriff, mit invasiver kardiologischer Diagnostik, bei Infarkt oder mit Reoperation, ohne intraoperative Ablation;5,673;;16,4;4;0,628;30;0,211;;x;
F06E;O;Koronare Bypass-Operation ohne mehrzeitige komplexe OR-Prozeduren, ohne komplizierende Konstellation, ohne Karotiseingriff, mit invasiver kardiologischer Diagnostik oder mit intraoperativer Ablation, außer bei Infarkt, ohne Reoperation;5,097;;15,3;4;0,526;26;0,120;;x;
F06F;O;Koronare Bypass-Operation ohne mehrzeitige komplexe OR-Prozeduren, ohne komplizierende Konstellation, ohne Karotiseingriff, ohne invasive kardiologische Diagnostik, ohne intraoperative Ablation;4,215;;11,8;3;0,520;19;0,124;;x;
F07A;O;Andere Eingriffe mit Herz-Lungen-Maschine, Alter < 1 Jahr oder mit komplizierender Konstellation oder komplexer Operation;5,899;;14,2;4;0,577;26;0,311;0,190;;
F07B;O;Andere Eingriffe mit Herz-Lungen-Maschine, Alter > 0 Jahre, ohne komplizierende Konstellation, ohne komplexe Operation;4,740;;11,6;3;0,617;22;0,331;0,196;;
F08A;O;Rekonstruktive Gefäßeingriffe ohne Herz-Lungen-Maschine, mit komplizierender Konstellation oder thorakoabdominalem Aneurysma oder komplexem Aorteneingriff;7,411;;20,1;6;0,635;38;0,155;0,211;;
F08B;O;Rekonstruktive Gefäßeingriffe ohne Herz-Lungen-Maschine, ohne komplizierende Konstellation, ohne thorakoabdominales Aneurysma, ohne komplexen Aorteneingriff, mit komplexem Eingriff, mit Mehretagen- oder Aorteneingriff oder Reoperation, mit äuß. schw. CC;4,825;;20,4;6;0,408;38;0,098;0,134;;
F08C;O;Rekonstruktive Gefäßeingriffe ohne Herz-Lungen-Maschine, ohne kompliz. Konstell., ohne thorakoabd. Aneurysma, ohne kompl. Aorteneingr., mit kompl. Eingr., ohne Mehretagen- oder Aorteneingr., ohne Reoperation, mit äuß. schw. CC od. mit best. Aorteneingr.;3,842;;18,8;5;0,392;36;0,087;0,119;;
F08D;O;Rekonstruktive Gefäßeingriffe ohne Herz-Lungen-Maschine, ohne kompliz. Konstell., ohne thorakoabd. Aneurysma, ohne kompl. Aorteneingr., mit kompl. Eingr., mit Mehretagen- oder Aorteneingr. oder Reoperation, ohne äuß. schw. CC, ohne best. Aorteneingr.;3,224;;13,8;4;0,325;26;0,082;0,110;;
F08E;O;Rekonstruktive Gefäßeingriffe ohne Herz-Lungen-Maschine, ohne kompliz. Konstell., ohne thorakoabd. Aneurysma, ohne kompl. Aorteneingr., mit kompl. Eingr., ohne Mehretagen- oder Aorteneingr., ohne Reoperation, ohne äuß. schw. CC, ohne best. Aorteneingr.;2,462;;11,5;3;0,304;22;0,074;0,097;;
F08F;O;Rekonstruktive Gefäßeingriffe ohne Herz-Lungen-Maschine, ohne komplizierende Konstellation, ohne thorakoabdominales Aneurysma, ohne komplexen Aorteneingriff, ohne komplexen Eingriff, ohne bestimmten Aorteneingriff;1,946;;8,7;2;0,300;17;0,073;0,093;;
F09A;O;Andere kardiothorakale Eingriffe ohne Herz-Lungen-Maschine, mit komplizierender Konstellation oder Alter < 16 Jahre;4,219;;10,6;3;0,701;21;0,185;0,241;;
F09B;O;Andere kardiothorakale Eingriffe ohne Herz-Lungen-Maschine, ohne komplizierende Konstellation, Alter > 15 Jahre, mit äußerst schweren CC;3,402;;10,9;3;0,586;23;0,151;0,197;;
F09C;O;Andere kardiothorakale Eingriffe ohne Herz-Lungen-Maschine, ohne komplizierende Konstellation, Alter > 15 Jahre, ohne äußerst schwere CC;2,234;;7,5;1;0,594;16;0,111;0,140;;
F12A;O;Implantation eines Herzschrittmachers, Drei-Kammersystem mit äußerst schweren CC oder mit ablativen Maßnahmen oder PTCA;4,503;;13,1;3;0,399;28;0,085;0,113;;
F12B;O;Implantation eines Herzschrittmachers, Drei-Kammersystem ohne äuß. schw. CC, oh. ablative Maßnahme, oh. PTCA oder Implantation eines Herzschrittmachers, Zwei-Kammersystem, oh. kompl. Eingriff, Alter > 15 J., m. Sondenentfernung m. Excimer-Laser;3,233;;6,3;1;0,384;16;0,085;0,105;;
F12C;O;Implantation eines Herzschrittmachers, Zwei-Kammersystem, Alter < 16 Jahre;3,831;;6,7;1;0,706;15;0,148;0,184;;
F12D;O;Implantation eines Herzschrittmachers, Zwei-Kammersystem, Alter > 15 Jahre, mit komplexem Eingriff;2,965;;10,3;2;0,444;21;0,090;0,118;;
F12E;O;Implantation eines Herzschrittmachers, Zwei-Kammersystem, ohne kompl. Eingr., Alter > 15 Jahre, ohne Sondenentfernung mit Excimer-Laser, mit äußerst schweren CC oder isolierter offen chirurgischer Sondenimplantation;2,683;;13,2;3;0,428;27;0,091;0,120;;
F12F;O;Implantation eines Herzschrittmachers, Ein-Kammersystem, mit invasiver kardiologischer Diagnostik bei bestimmten Eingriffen oder Alter < 16 Jahre;2,234;;9,3;2;0,351;20;0,079;0,102;;
F12G;O;Implantation eines Herzschrittmachers, Zwei-Kammersystem, ohne komplexen Eingriff, Alter > 15 Jahre, ohne Sondenentfernung mit Excimer-Laser, ohne äußerst schwere CC oder isolierte offen chirurgische Sondenimplantation;1,651;;6,3;1;0,588;15;0,085;0,104;;
F12H;O;Implantation eines Herzschrittmachers, Ein-Kammersystem, ohne invasive kardiologische Diagnostik bei bestimmten Eingriffen, Alter > 15 Jahre, mit Implantation eines Ereignisrekorders;1,622;;6,2;1;0,458;14;0,073;0,090;;
F12I;O;Implantation eines Herzschrittmachers, Ein-Kammersystem, ohne invasive kardiologische Diagnostik bei bestimmten Eingriffen, Alter > 15 Jahre, ohne Implantation eines Ereignisrekorders;1,614;;9,3;2;0,340;20;0,077;0,099;;
F13A;O;Amputation bei Kreislauferkrankungen an oberer Extremität und Zehen mit äußerst schweren CC und mehrzeitigen Revisions- oder Rekonstruktionseingriffen;4,200;;30,4;9;0,329;48;0,076;0,105;;
F13B;O;Amputation bei Kreislauferkrankungen an oberer Extremität und Zehen mit äußerst schweren CC, ohne mehrzeitige Revisions- oder Rekonstruktionseingriffe;2,067;;17,0;5;0,293;33;0,072;0,098;;
F13C;O;Amputation bei Kreislauferkrankungen an oberer Extremität und Zehen ohne äußerst schwere CC;1,378;;11,8;3;0,279;24;0,066;0,087;;
F14A;O;Komplexe oder mehrfache Gefäßeingriffe außer große rekonstruktive Eingriffe mit komplizierender Konstellation oder Revision oder komplizierender Diagnose oder Alter < 3 Jahre oder bestimmte beidseitige Gefäßeingriffe, mit äußerst schweren CC;3,854;;18,2;5;0,428;35;0,099;0,134;;
F14B;O;Komplexe oder mehrfache Gefäßeingriffe außer große rekonstruktive Eingriffe mit komplizierender Konstellation oder Revision oder komplizierender Diagnose oder Alter < 3 Jahre oder bestimmte beidseitige Gefäßeingriffe, ohne äußerst schwere CC;2,470;;11,8;3;0,358;24;0,085;0,112;;
F15Z;O;Perkutane Koronarangioplastie m. komplizierender Konstellation od. m. komplexer Diagn. u. hochkompl. Intervention od. m. perkut. Angioplastie, Alt. < 16 J. od. inv. kardiolog. Diagnostik, mehr als 2 Beleg.tage, m. kompliz. Konstellation od. Endokarditis;4,465;;21,0;6;0,518;39;0,121;0,165;;
F17A;O;Wechsel eines Herzschrittmachers, Mehrkammersystem oder Alter < 16 Jahre;1,045;;3,3;1;0,235;8;0,083;0,090;;
F17B;O;Wechsel eines Herzschrittmachers, Einkammersystem, Alter > 15 Jahre;0,861;;3,5;1;0,209;8;0,076;0,084;;
F18A;O;Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter < 16 Jahre oder mit äußerst schweren CC oder mit Sondenentfernung mit Excimer-Laser, mit komplexem Eingriff;3,223;;13,9;4;0,375;29;0,094;0,125;;
F18B;O;Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter < 16 Jahre oder mit äußerst schweren CC oder mit Sondenentfernung mit Excimer-Laser, ohne komplexen Eingriff;2,137;;12,3;3;0,373;26;0,085;0,112;;
F18C;O;Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter > 15 Jahre, ohne äußerst schwere CC, ohne Sondenentfernung mit Excimer-Laser, mit komplexem Eingriff;1,365;;5,2;1;0,645;12;0,086;0,103;;
F18D;O;Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter > 15 Jahre, ohne äußerst schwere CC, ohne Sondenentfernung mit Excimer-Laser, ohne komplexen Eingriff;0,825;;4,2;1;0,432;10;0,081;0,094;;
F19A;O;Andere perkutan-transluminale Intervention an Herz, Aorta und Lungengefäßen mit äußerst schweren CC;3,524;;11,2;3;0,484;27;0,121;0,158;;
F19B;O;Andere perkutan-transluminale Intervention an Herz, Aorta und Lungengefäßen oder Radiofrequenzablation über A. renalis, ohne äußerst schwere CC bei anderen perkutan-transluminalen Interventionen an Herz, Aorta und Lungengefäßen, Alter < 16 Jahre;1,790;;2,8;1;0,322;5;0,163;0,171;;
F19C;O;Andere perkutan-transluminale Intervention an Herz, Aorta und Lungengefäßen, ohne äußerst schwere CC, Alter > 15 Jahre;1,861;;5,0;1;0,679;13;0,101;0,121;;
F19D;O;Radiofrequenzablation über A. renalis, Alter > 15 Jahre;1,675;;3,5;1;0,396;8;0,160;0,178;;
F20Z;O;Beidseitige Unterbindung und Stripping von Venen mit bestimmter Diagnose oder äußerst schweren oder schweren CC;1,419;;8,5;2;0,260;20;0,064;0,082;;
F21A;O;Andere OR-Prozeduren bei Kreislauferkrankungen, mit hochkomplexem Eingriff;3,141;;23,9;7;0,289;42;0,068;0,093;;
F21B;O;Andere OR-Prozeduren bei Kreislauferkrankungen, ohne hochkomplexen Eingriff, mit komplexem Eingriff;2,207;;15,0;4;0,314;31;0,073;0,098;;
F21C;O;Andere OR-Prozeduren bei Kreislauferkrankungen, ohne hochkomplexen Eingriff, ohne komplexen Eingriff;1,425;;13,5;4;0,259;27;0,067;0,089;;
F24A;O;Perkutane Koronarangioplastie mit komplexer Diagnose und hochkomplexer Intervention oder mit perkutaner Angioplastie, Alter > 15 Jahre, mit äußerst schweren CC;2,649;;12,5;3;0,448;25;0,100;0,133;;
F24B;O;Perkutane Koronarangioplastie mit komplexer Diagnose und hochkomplexer Intervention oder mit perkutaner Angioplastie, Alter > 15 Jahre, ohne äußerst schwere CC;1,709;;6,1;1;0,837;13;0,099;0,122;;
F27A;O;Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, mit Gefäßeingriff;4,269;;23,5;7;0,326;42;0,078;0,106;;
F27B;O;Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, ohne Gefäßeingriff, mit äußerst schweren CC oder komplexer Arthrodese des Fußes;2,177;;18,3;5;0,304;35;0,070;0,095;;
F27C;O;Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, ohne Gefäßeingriff, ohne äußerst schwere CC, ohne komplexe Arthrodese des Fußes;1,517;;14,0;4;0,249;28;0,062;0,083;;
F28A;O;Amputation mit zusätzlichem Gefäßeingriff oder mit Hauttransplantation, mit äußerst schweren oder schweren CC;5,236;;30,2;9;0,370;48;0,086;0,118;;
F28B;O;Amputation bei Kreislauferkrankungen außer an oberer Extremität und Zehen, ohne Gefäßeingriff, ohne Hauttransplantation, mit äußerst schweren oder schweren CC;2,692;;19,8;6;0,312;38;0,077;0,105;;
F28C;O;Amputation bei Kreislauferkrankungen außer an oberer Extremität und Zehen, ohne Gefäßeingriff, ohne äußerst schwere oder schwere CC;1,939;;16,1;4;0,306;32;0,066;0,089;;
F30Z;O;Operation bei komplexem angeborenen Herzfehler oder Hybridchirurgie bei Kindern;7,522;;13,6;4;0,857;23;0,394;0,294;;
F36A;O;"Intensivmedizinische Komplexbehandlung bei Krankheiten und Störungen des Kreislaufsystems > 1176 / 1104 
Aufwandspunkte mit bestimmter OR-Prozedur oder > 588 / 552 Aufwandspunkte mit endovaskulärer Implantation von Stent-Prothesen an der Aorta";17,190;;31,4;9;1,304;49;0,416;;x;x
F36B;O;Intensivmed. Komplexbeh. > 588 / 552 P. u. < 1177 / 1105 P. m. best. OR-Proz. od. kompl. Eingr. od. > 1176 / 1104 P. oh. best. OR-Proz. m. kompl. Eingr., oh. mehrzeit. kompl. OR-Proz. b. Krankh. u. Störungen d. Kreislaufsyst.;11,239;;25,2;7;1,032;43;0,328;;x;x
F39A;O;Unterbindung und Stripping von Venen mit beidseitigem Eingriff oder bestimmter Diagnose oder äußerst schweren oder schweren CC;0,943;;3,9;1;0,252;10;0,070;0,079;;
F39B;O;Unterbindung und Stripping von Venen ohne beidseitigen Eingriff, ohne bestimmte Diagnose, ohne äußerst schwere oder schwere CC;0,747;;2,8;1;0,162;6;0,080;0,084;;
